,COCO Word,COCO Wordnet Label,Places365 Label,Places365 Wordnet Label,Wordnet Similarity
0,['boat'],Synset('boat.n.01'),['pavilion'],Synset('pavilion.n.01'),0.5
0,['boat'],Synset('boat.n.01'),['movie_theater'],Synset('cinema.n.02'),0.5
0,['boat'],Synset('boat.n.01'),['swimming_pool'],Synset('swimming_pool.n.01'),0.5263157894736842
0,['boat'],Synset('boat.n.01'),['aqueduct'],Synset('aqueduct.n.01'),0.5
0,['boat'],Synset('boat.n.01'),['entrance_hall'],Synset('anteroom.n.01'),0.5
0,['boat'],Synset('boat.n.01'),['windmill'],Synset('windmill.n.01'),0.5454545454545454
0,['bottle'],Synset('bottle.n.01'),['dining_room'],Synset('dining_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['dorm_room'],Synset('dormitory.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['ski_slope'],Synset('ski_slope.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['baseball_field'],Synset('ball_field.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['volleyball_court'],Synset('volleyball_court.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['bridge'],Synset('bridge.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),living_room.n.01,Synset('living_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['playroom'],Synset('rumpus_room.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['ocean'],Synset('ocean.n.01'),0.2857142857142857
0,['bottle'],Synset('bottle.n.01'),['ocean'],Synset('ocean.n.01'),0.2857142857142857
0,['bottle'],Synset('bottle.n.01'),['highway'],Synset('highway.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['bus_station'],Synset('bus_terminal.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['bus_station'],Synset('bus_terminal.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['market'],Synset('market.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['wave'],Synset('wave.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['museum'],Synset('museum.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['coffee_shop'],Synset('cafe.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['snowfield'],Synset('snowfield.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['snowfield'],Synset('snowfield.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['runway'],Synset('track.n.09'),0.6666666666666666
0,['bottle'],Synset('bottle.n.01'),['dressing_room'],Synset('dressing_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['playground'],Synset('resort_area.n.01'),0.375
0,['bottle'],Synset('bottle.n.01'),['bakery'],Synset('bakery.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['living_room'],Synset('living_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['pub'],Synset('public_house.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['biology_laboratory'],Synset('biology_lab.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['television_room'],Synset('television_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['orchestra_pit'],Synset('orchestra_pit.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['nursing_home'],Synset('home.n.09'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['basketball_court'],Synset('basketball_court.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['delicatessen'],Synset('delicatessen.n.01'),0.25
0,['bottle'],Synset('bottle.n.01'),['stable'],Synset('stable.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['train_station'],Synset('railway_station.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),garage.n.01,Synset('garage.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['beer_hall'],Synset('beer_hall.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['racecourse'],Synset('racetrack.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['dam'],Synset('dam.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['vegetable_garden'],Synset('kitchen_garden.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),topiary.n.01,Synset('topiary.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['beach'],Synset('beach.n.01'),0.42857142857142855
0,['bottle'],Synset('bottle.n.01'),['kitchen'],Synset('kitchen.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['raceway'],Synset('raceway.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),banquet.n.01,Synset('banquet.n.01'),0.1111111111111111
0,['bottle'],Synset('bottle.n.01'),rink.n.01,Synset('rink.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),studio.n.03,Synset('studio.n.03'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['street'],Synset('street.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['gas_station'],Synset('gasoline_station.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['shopfront'],Synset('shopfront.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['restaurant'],Synset('restaurant.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['driveway'],Synset('driveway.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['repair_shop'],Synset('repair_shop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['bedchamber'],Synset('bedroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['bathroom'],Synset('bathroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['crosswalk'],Synset('crossing.n.05'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['fountain'],Synset('fountain.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['fountain'],Synset('fountain.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['pet_shop'],Synset('pet_shop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['pizzeria'],Synset('pizzeria.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['park'],Synset('park.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['slum'],Synset('slum.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),soccer.n.01,Synset('soccer.n.01'),0.1
0,['bottle'],Synset('bottle.n.01'),['airfield'],Synset('airfield.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),booth.n.02,Synset('booth.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['youth_hostel'],Synset('hostel.n.02'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['ice_floe'],Synset('ice_floe.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['office'],Synset('office.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['railroad_track'],Synset('railroad_track.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['attic'],Synset('loft.n.02'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['bar'],Synset('barroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['boardwalk'],Synset('boardwalk.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['downtown'],Synset('business_district.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['campsite'],Synset('campsite.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['staircase'],Synset('stairway.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['pasture'],Synset('pasture.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['carrousel'],Synset('carousel.n.01'),0.09523809523809523
0,['bottle'],Synset('bottle.n.01'),['sky'],Synset('sky.n.01'),0.25
0,['bottle'],Synset('bottle.n.01'),['beauty_salon'],Synset('salon.n.02'),0.5
0,['bottle'],Synset('bottle.n.01'),['beauty_salon'],Synset('salon.n.02'),0.5
0,['bottle'],Synset('bottle.n.01'),['reception'],Synset('reception.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['home_theater'],Synset('home_theater.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['tower'],Synset('tower.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['parking_lot'],Synset('parking_lot.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),rumpus_room.n.01,Synset('rumpus_room.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['rainforest'],Synset('rain_forest.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['beer_garden'],Synset('beer_garden.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['beer_garden'],Synset('beer_garden.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['desert'],Synset('desert.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['elevator'],Synset('elevator.n.01'),0.6666666666666666
0,['bottle'],Synset('bottle.n.01'),['river'],Synset('river.n.01'),0.26666666666666666
0,['bottle'],Synset('bottle.n.01'),['stadium'],Synset('stadium.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['stadium'],Synset('stadium.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['discotheque'],Synset('disco.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['landfill'],Synset('landfill.n.01'),0.375
0,['bottle'],Synset('bottle.n.01'),['harbor'],Synset('seaport.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['sandbox'],Synset('sandbox.n.01'),0.7777777777777778
0,['bottle'],Synset('bottle.n.01'),['conference_center'],Synset('conference_center.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['hotel'],Synset('hotel.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['kennel'],Synset('kennel.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['trench'],Synset('trench.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['science_museum'],Synset('science_museum.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['science_museum'],Synset('science_museum.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['swimming_hole'],Synset('swimming_hole.n.01'),0.25
0,['bottle'],Synset('bottle.n.01'),['escalator'],Synset('escalator_clause.n.01'),0.11764705882352941
0,['bottle'],Synset('bottle.n.01'),['underwater'],Synset('submerged.s.01'),0.16666666666666666
0,['bottle'],Synset('bottle.n.01'),museum.n.01,Synset('museum.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),cabin.n.03,Synset('cabin.n.03'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['lawn'],Synset('lawn.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['locker_room'],Synset('locker_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),butchery.n.02,Synset('butchery.n.02'),0.1111111111111111
0,['bottle'],Synset('bottle.n.01'),['library'],Synset('library.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['golf_course'],Synset('golf_course.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['art_school'],Synset('art_school.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['ballroom'],Synset('ballroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['chemistry_lab'],Synset('chemistry_lab.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['water_tower'],Synset('water_tower.n.01'),0.8
0,['bottle'],Synset('bottle.n.01'),['loading_dock'],Synset('dock.n.04'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['nursery'],Synset('nursery.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['home_office'],Synset('home_office.n.01'),0.09523809523809523
0,['bottle'],Synset('bottle.n.01'),['pantry'],Synset('pantry.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['plaza'],Synset('plaza.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['plaza'],Synset('plaza.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['sauna'],Synset('sauna.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['hotel_room'],Synset('hotel_room.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),dig.n.01,Synset('dig.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),studio.n.01,Synset('studio.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['athletic_field'],Synset('playing_field.n.02'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['bedroom'],Synset('bedroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['rope_bridge'],Synset('rope_bridge.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['army_base'],Synset('army_base.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['wet_bar'],Synset('wet_bar.n.01'),0.5714285714285714
0,['bottle'],Synset('bottle.n.01'),['palace'],Synset('palace.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),utility.n.06,Synset('utility.n.06'),0.625
0,['bottle'],Synset('bottle.n.01'),utility.n.06,Synset('utility.n.06'),0.625
0,['bottle'],Synset('bottle.n.01'),['bow_window'],Synset('bay_window.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['berth'],Synset('position.n.06'),0.11764705882352941
0,['bottle'],Synset('bottle.n.01'),['watering_hole'],Synset('watering_place.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['clothing_store'],Synset('clothing_store.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['boat_deck'],Synset('boat_deck.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['igloo'],Synset('igloo.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['orchard'],Synset('grove.n.02'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['tundra'],Synset('tundra.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['courtyard'],Synset('court.n.10'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['campus'],Synset('campus.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['waiting_room'],Synset('lounge.n.02'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),shop.n.01,Synset('shop.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['arena'],Synset('sphere.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['stage'],Synset('phase.n.01'),0.13333333333333333
0,['bottle'],Synset('bottle.n.01'),['stage'],Synset('phase.n.01'),0.13333333333333333
0,['bottle'],Synset('bottle.n.01'),['farm'],Synset('farm.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['gift_shop'],Synset('gift_shop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['heliport'],Synset('heliport.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['bullring'],Synset('bullring.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['glacier'],Synset('glacier.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['shoe_shop'],Synset('shoe_shop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['lagoon'],Synset('lagoon.n.01'),0.26666666666666666
0,['bottle'],Synset('bottle.n.01'),['shower'],Synset('shower.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['amphitheater'],Synset('amphitheater.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['boathouse'],Synset('boathouse.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['promenade'],Synset('promenade.n.01'),0.10526315789473684
0,['bottle'],Synset('bottle.n.01'),facade.n.01,Synset('facade.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['picnic_area'],Synset('picnic_area.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['balcony'],Synset('balcony.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['bazaar'],Synset('bazaar.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['ticket_booth'],Synset('box_office.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['corral'],Synset('cow_pen.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['bookstore'],Synset('bookshop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['botanical_garden'],Synset('arboretum.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['classroom'],Synset('classroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['junkyard'],Synset('junkyard.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),gymnasium.n.02,Synset('gymnasium.n.02'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['sushi_bar'],Synset('sushi_bar.n.01'),0.5714285714285714
0,['bottle'],Synset('bottle.n.01'),['inn'],Synset('hostel.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['yard'],Synset('yard.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['alley'],Synset('alley.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),site.n.01,Synset('site.n.01'),0.35294117647058826
0,['bottle'],Synset('bottle.n.01'),['hospital_room'],Synset('hospital_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['florist_shop'],Synset('florist.n.02'),0.5
0,['bottle'],Synset('bottle.n.01'),['auto_factory'],Synset('automobile_factory.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['hangar'],Synset('airdock.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['excavation'],Synset('excavation.n.01'),0.1111111111111111
0,['bottle'],Synset('bottle.n.01'),['excavation'],Synset('excavation.n.01'),0.1111111111111111
0,['bottle'],Synset('bottle.n.01'),['aquarium'],Synset('aquarium.n.01'),0.8421052631578947
0,['bottle'],Synset('bottle.n.01'),['aquarium'],Synset('aquarium.n.01'),0.8421052631578947
0,['bottle'],Synset('bottle.n.01'),['ice_shelf'],Synset('shelf_ice.n.01'),0.42857142857142855
0,['bottle'],Synset('bottle.n.01'),['amusement_park'],Synset('amusement_park.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['patio'],Synset('patio.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['iceberg'],Synset('iceberg.n.01'),0.42857142857142855
0,['bottle'],Synset('bottle.n.01'),['storage_room'],Synset('storeroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['porch'],Synset('porch.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['porch'],Synset('porch.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['shopping_mall'],Synset('plaza.n.02'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['fire_escape'],Synset('fire_escape.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['cafeteria'],Synset('cafeteria.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['candy_store'],Synset('confectionery.n.02'),0.5
0,['bottle'],Synset('bottle.n.01'),['recreation_room'],Synset('recreation_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['corn_field'],Synset('cornfield.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['lock_chamber'],Synset('lock.n.04'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['grotto'],Synset('grotto.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['grotto'],Synset('grotto.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['mosque'],Synset('mosque.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['motel'],Synset('motel.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['clean_room'],Synset('clean_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['arcade'],Synset('arcade.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['garage'],Synset('garage.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['phone_booth'],Synset('telephone_booth.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['phone_booth'],Synset('telephone_booth.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['tree_farm'],Synset('tree_farm.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['lighthouse'],Synset('beacon.n.03'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['elevator_shaft'],Synset('elevator_shaft.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['office_building'],Synset('office_building.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['booth'],Synset('booth.n.01'),0.631578947368421
0,['bottle'],Synset('bottle.n.01'),pit.n.01,Synset('pit.n.01'),0.375
0,['bottle'],Synset('bottle.n.01'),['bowling_alley'],Synset('bowling_alley.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['basement'],Synset('basement.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['physics_laboratory'],Synset('physics_lab.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['roof_garden'],Synset('roof_garden.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['general_store'],Synset('country_store.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['landing_deck'],Synset('flight_deck.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),classroom.n.01,Synset('classroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['beach_house'],Synset('beach_house.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['forest'],Synset('forest.n.01'),0.13333333333333333
0,['bottle'],Synset('bottle.n.01'),['diner'],Synset('diner.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['subway_station'],Synset('subway_station.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['marsh'],Synset('marsh.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['marsh'],Synset('marsh.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['pier'],Synset('pier.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),showroom.n.01,Synset('showroom.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['islet'],Synset('isle.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['rice_paddy'],Synset('paddy.n.02'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['lake'],Synset('lake.n.01'),0.2857142857142857
0,['bottle'],Synset('bottle.n.01'),['conference_room'],Synset('conference_room.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['airport_terminal'],Synset('air_terminal.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['raft'],Synset('raft.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['raft'],Synset('raft.n.01'),0.625
0,['bottle'],Synset('bottle.n.01'),['engine_room'],Synset('engineering.n.03'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['archive'],Synset('archive.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['village'],Synset('village.n.01'),0.125
0,['bottle'],Synset('bottle.n.01'),['catacomb'],Synset('catacomb.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['medina'],Synset('medina.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['assembly_line'],Synset('production_line.n.01'),0.6666666666666666
0,['bottle'],Synset('bottle.n.01'),['embassy'],Synset('embassy.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['alcove'],Synset('alcove.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['wheat_field'],Synset('wheatfield.n.01'),0.3157894736842105
0,['bottle'],Synset('bottle.n.01'),['barndoor'],Synset('barndoor.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['canal'],Synset('canal.n.01'),0.26666666666666666
0,['bottle'],Synset('bottle.n.01'),['bank_vault'],Synset('vault.n.02'),0.5
0,['bottle'],Synset('bottle.n.01'),['creek'],Synset('brook.n.01'),0.26666666666666666
0,['bottle'],Synset('bottle.n.01'),['football_field'],Synset('football_field.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['football_field'],Synset('football_field.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['hayfield'],Synset('hayfield.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['hayfield'],Synset('hayfield.n.01'),0.3333333333333333
0,['bottle'],Synset('bottle.n.01'),['amusement_arcade'],Synset('amusement_arcade.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['amusement_arcade'],Synset('amusement_arcade.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['auditorium'],Synset('auditorium.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),mountain.n.01,Synset('mountain.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['church'],Synset('church.n.01'),0.11764705882352941
0,['bottle'],Synset('bottle.n.01'),['lecture_room'],Synset('lecture_room.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['hardware_store'],Synset('hardware_store.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['ski_resort'],Synset('ski_resort.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['doorway'],Synset('doorway.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['shed'],Synset('shed.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),bamboo.n.02,Synset('bamboo.n.02'),0.4
0,['bottle'],Synset('bottle.n.01'),['pharmacy'],Synset('pharmacy.n.01'),0.09090909090909091
0,['bottle'],Synset('bottle.n.01'),['fishpond'],Synset('fishpond.n.01'),0.25
0,['bottle'],Synset('bottle.n.01'),residential.a.02,Synset('residential.a.02'),0.16666666666666666
0,['bottle'],Synset('bottle.n.01'),['closet'],Synset('cupboard.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['ruin'],Synset('ruin.n.01'),0.10526315789473684
0,['bottle'],Synset('bottle.n.01'),['boxing_ring'],Synset('boxing_ring.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['synagogue'],Synset('synagogue.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['toyshop'],Synset('toyshop.n.01'),0.5
0,['bottle'],Synset('bottle.n.01'),['coast'],Synset('seashore.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['fire_station'],Synset('fire_station.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['art_gallery'],Synset('gallery.n.03'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['cockpit'],Synset('cockpit.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),loft.n.01,Synset('loft.n.01'),0.5882352941176471
0,['bottle'],Synset('bottle.n.01'),['hospital'],Synset('hospital.n.01'),0.5555555555555556
0,['bottle'],Synset('bottle.n.01'),['valley'],Synset('valley.n.01'),0.4
0,['bottle'],Synset('bottle.n.01'),['operating_room'],Synset('operating_room.n.01'),0.5263157894736842
0,['bottle'],Synset('bottle.n.01'),['viaduct'],Synset('viaduct.n.01'),0.5882352941176471
